2019-04-21 11:36, ebb,-2.0
2019-04-21 14:54, slack,-
2019-04-21 18:30, flood,2.8
2019-04-21 22:18, slack,-
2019-04-22 01:06, ebb,-1.1
2019-04-22 04:30, slack,-
2019-04-22 06:24, flood,0.6
2019-04-22 08:06, slack,-
2019-04-22 12:12, ebb,-1.9
2019-04-22 15:36, slack,-
2019-04-22 19:18, flood,2.8
2019-04-22 23:24, slack,-
2019-04-23 02:06, ebb,-1.0
2019-04-23 06:00, slack,-
2019-04-23 07:00, flood,0.2
2019-04-23 08:00, slack,-
2019-04-23 12:48, ebb,-1.7
2019-04-23 16:18, slack,-
2019-04-23 20:06, flood,2.7
2019-04-24 00:30, slack,-
2019-04-24 03:06, ebb,-0.8
2019-04-24 07:42, ebb,-0.2
2019-04-24 13:18, ebb,-1.5
2019-04-24 17:00, slack,-
2019-04-24 21:00, flood,2.4
2019-04-25 01:36, slack,-
2019-04-25 04:06, ebb,-0.7
2019-04-25 08:24, ebb,-0.4
2019-04-25 14:00, ebb,-1.2
2019-04-25 17:48, slack,-
2019-04-25 22:00, flood,2.1
2019-04-26 02:30, slack,-
2019-04-26 05:00, ebb,-0.6
2019-04-26 07:00, ebb,-0.5
2019-04-26 08:24, ebb,-0.5
2019-04-26 09:54, ebb,-0.5
2019-04-26 15:12, ebb,-0.9
2019-04-26 18:36, slack,-
2019-04-26 23:00, flood,1.9
2019-04-27 03:30, slack,-
2019-04-27 05:54, ebb,-0.6
2019-04-27 07:30, ebb,-0.5
2019-04-27 08:54, ebb,-0.6
2019-04-27 11:24, ebb,-0.4
2019-04-27 16:36, ebb,-0.8
2019-04-27 19:30, slack,-
2019-04-27 23:54, flood,1.7
2019-04-28 04:18, slack,-
2019-04-28 06:48, ebb,-0.6
2019-04-28 12:48, ebb,-0.3
2019-04-28 17:42, ebb,-0.8
2019-04-28 20:30, slack,-
2019-04-29 00:48, flood,1.7
2019-04-29 04:54, slack,-
2019-04-29 07:36, ebb,-0.8
2019-04-29 13:42, slack,-
2019-04-29 18:42, ebb,-0.9
2019-04-29 21:24, slack,-
2019-04-30 01:42, flood,1.7
2019-04-30 05:30, slack,-
2019-04-30 08:18, ebb,-0.9
2019-04-30 12:54, slack,-
2019-04-30 14:24, flood,0.2
2019-04-30 15:54, slack,-
2019-04-30 19:30, ebb,-1.0
2019-04-30 22:18, slack,-
2019-05-01 02:24, flood,1.8
2019-05-01 05:54, slack,-
2019-05-01 08:54, ebb,-1.2
2019-05-01 12:48, slack,-
2019-05-01 15:00, flood,0.6
2019-05-01 17:06, slack,-
2019-05-01 20:18, ebb,-1.0
2019-05-01 23:06, slack,-
2019-05-02 03:00, flood,1.7
2019-05-02 06:18, slack,-
2019-05-02 09:30, ebb,-1.4
2019-05-02 13:00, slack,-
2019-05-02 15:36, flood,1.1
2019-05-02 18:12, slack,-
2019-05-02 21:06, ebb,-1.1
2019-05-03 00:00, slack,-
2019-05-03 03:36, flood,1.6
2019-05-03 06:30, slack,-
2019-05-03 10:00, ebb,-1.6
2019-05-03 13:18, slack,-
2019-05-03 16:18, flood,1.7
2019-05-03 19:18, slack,-
2019-05-03 22:00, ebb,-1.0
2019-05-04 00:48, slack,-
2019-05-04 04:06, flood,1.3
2019-05-04 06:36, slack,-
2019-05-04 10:24, ebb,-1.8
2019-05-04 13:48, slack,-
2019-05-04 17:00, flood,2.2
2019-05-04 20:24, slack,-
2019-05-04 23:00, ebb,-0.9
2019-05-05 01:42, slack,-
2019-05-05 04:30, flood,1.0
2019-05-05 06:48, slack,-
2019-05-05 10:48, ebb,-2.0
2019-05-05 14:18, slack,-
2019-05-05 17:42, flood,2.6
2019-05-05 21:30, slack,-
2019-05-06 00:00, ebb,-0.8
2019-05-06 02:30, slack,-
2019-05-06 05:00, flood,0.7
2019-05-06 06:54, slack,-
2019-05-06 11:06, ebb,-2.1
2019-05-06 14:54, slack,-
2019-05-06 18:24, flood,2.8
2019-05-06 22:30, slack,-
2019-05-07 00:48, ebb,-0.7
2019-05-07 03:12, slack,-
2019-05-07 05:24, flood,0.5
2019-05-07 07:12, slack,-
2019-05-07 11:24, ebb,-2.1
2019-05-07 15:36, slack,-
2019-05-07 19:06, flood,2.8
2019-05-07 23:24, slack,-
2019-05-08 01:42, ebb,-0.6
2019-05-08 03:54, slack,-
2019-05-08 05:54, flood,0.4
2019-05-08 07:30, slack,-
2019-05-08 11:54, ebb,-2.0
2019-05-08 16:12, slack,-
2019-05-08 19:54, flood,2.7
2019-05-09 00:18, slack,-
2019-05-09 02:24, ebb,-0.5
2019-05-09 04:42, slack,-
2019-05-09 06:24, flood,0.3
2019-05-09 08:06, slack,-
2019-05-09 12:30, ebb,-1.8
2019-05-09 17:00, slack,-
2019-05-09 20:42, flood,2.4
2019-05-10 01:00, slack,-
2019-05-10 03:18, ebb,-0.5
2019-05-10 05:36, slack,-
2019-05-10 07:06, flood,0.2
2019-05-10 08:42, slack,-
2019-05-10 13:18, ebb,-1.6
2019-05-10 17:48, slack,-
2019-05-10 21:36, flood,2.2
2019-05-11 01:42, slack,-
2019-05-11 04:06, ebb,-0.6
2019-05-11 06:48, slack,-
2019-05-11 08:06, flood,0.1
2019-05-11 09:42, slack,-
2019-05-11 14:12, ebb,-1.3
2019-05-11 18:36, slack,-
2019-05-11 22:36, flood,2.0
2019-05-12 02:24, slack,-
2019-05-12 05:06, ebb,-0.7
2019-05-12 08:42, slack,-
2019-05-12 10:12, flood,0.1
2019-05-12 11:18, slack,-
2019-05-12 15:54, ebb,-1.0
2019-05-12 19:36, slack,-
2019-05-12 23:30, flood,1.9
2019-05-13 03:12, slack,-
2019-05-13 06:00, ebb,-0.9
2019-05-13 10:00, slack,-
2019-05-13 11:48, flood,0.3
2019-05-13 13:30, slack,-
2019-05-13 17:36, ebb,-0.9
2019-05-13 20:42, slack,-
2019-05-14 00:30, flood,1.8
2019-05-14 03:54, slack,-
2019-05-14 07:00, ebb,-1.1
2019-05-14 10:48, slack,-
2019-05-14 13:12, flood,0.7
2019-05-14 15:36, slack,-
2019-05-14 19:00, ebb,-0.9
2019-05-14 21:48, slack,-
2019-05-15 01:30, flood,1.7
2019-05-15 04:30, slack,-
2019-05-15 07:48, ebb,-1.4
2019-05-15 11:30, slack,-
2019-05-15 14:18, flood,1.2
2019-05-15 17:06, slack,-
2019-05-15 20:06, ebb,-0.9
2019-05-15 23:00, slack,-
2019-05-16 02:24, flood,1.6
2019-05-16 05:06, slack,-
2019-05-16 08:30, ebb,-1.7
2019-05-16 12:06, slack,-
2019-05-16 15:12, flood,1.8
2019-05-16 18:24, slack,-
2019-05-16 21:12, ebb,-0.9
2019-05-17 00:12, slack,-
2019-05-17 03:12, flood,1.3
2019-05-17 05:36, slack,-
2019-05-17 09:06, ebb,-1.9
2019-05-17 12:42, slack,-
2019-05-17 16:00, flood,2.3
2019-05-17 19:36, slack,-
2019-05-17 22:18, ebb,-1.0
2019-05-18 01:30, slack,-
2019-05-18 03:54, flood,1.0
2019-05-18 06:00, slack,-
2019-05-18 09:42, ebb,-2.1
2019-05-18 13:18, slack,-
2019-05-18 16:42, flood,2.8
2019-05-18 20:36, slack,-
2019-05-18 23:24, ebb,-1.0
2019-05-19 02:42, slack,-
2019-05-19 04:36, flood,0.7
2019-05-19 06:18, slack,-
2019-05-19 10:12, ebb,-2.1
2019-05-19 13:54, slack,-
2019-05-19 17:30, flood,3.1
2019-05-19 21:36, slack,-
2019-05-20 00:24, ebb,-1.0
2019-05-20 03:54, slack,-
2019-05-20 05:18, flood,0.3
2019-05-20 06:30, slack,-
2019-05-20 10:48, ebb,-2.0
2019-05-20 14:30, slack,-
2019-05-20 18:12, flood,3.2
2019-05-20 22:30, slack,-
2019-05-21 01:12, ebb,-1.0
2019-05-21 05:18, slack,-
2019-05-21 06:36, slack,-
2019-05-21 11:24, ebb,-1.9
2019-05-21 15:06, slack,-
2019-05-21 18:54, flood,3.0
2019-05-21 23:18, slack,-
2019-05-22 01:54, ebb,-0.9
2019-05-22 06:30, ebb,-0.1
2019-05-22 12:00, ebb,-1.7
2019-05-22 15:42, slack,-
2019-05-22 19:42, flood,2.7
2019-05-23 00:06, slack,-
2019-05-23 02:42, ebb,-0.8
2019-05-23 07:06, ebb,-0.3
2019-05-23 12:42, ebb,-1.4
2019-05-23 16:24, slack,-
2019-05-23 20:24, flood,2.4
2019-05-24 00:54, slack,-
2019-05-24 03:24, ebb,-0.7
2019-05-24 07:42, ebb,-0.4
2019-05-24 13:12, ebb,-1.2
2019-05-24 17:00, slack,-
2019-05-24 21:18, flood,2.1
2019-05-25 01:42, slack,-
2019-05-25 04:18, ebb,-0.7
2019-05-25 08:48, ebb,-0.4
2019-05-25 13:54, ebb,-0.9
2019-05-25 17:42, slack,-
2019-05-25 22:12, flood,1.9
2019-05-26 02:30, slack,-
2019-05-26 05:12, ebb,-0.8
2019-05-26 10:30, ebb,-0.4
2019-05-26 15:06, ebb,-0.8
2019-05-26 18:30, slack,-
2019-05-26 23:00, flood,1.8
2019-05-27 03:18, slack,-
2019-05-27 06:06, ebb,-0.9
2019-05-27 11:54, ebb,-0.3
2019-05-27 16:30, ebb,-0.7
2019-05-27 19:18, slack,-
2019-05-27 23:54, flood,1.7
2019-05-28 04:00, slack,-
2019-05-28 07:00, ebb,-1.0
2019-05-28 13:06, slack,-
2019-05-28 17:42, ebb,-0.6
2019-05-28 20:12, slack,-
2019-05-29 00:42, flood,1.6
2019-05-29 04:24, slack,-
2019-05-29 07:42, ebb,-1.2
2019-05-29 12:00, slack,-
2019-05-29 14:00, flood,0.4
2019-05-29 16:06, slack,-
2019-05-29 18:54, ebb,-0.6
2019-05-29 21:12, slack,-
2019-05-30 01:24, flood,1.4
2019-05-30 04:42, slack,-
2019-05-30 08:12, ebb,-1.5
2019-05-30 12:00, slack,-
2019-05-30 14:42, flood,1.0
2019-05-30 17:36, slack,-
2019-05-30 20:00, ebb,-0.6
2019-05-30 22:12, slack,-
2019-05-31 02:06, flood,1.2
2019-05-31 04:54, slack,-
2019-05-31 08:42, ebb,-1.7
2019-05-31 12:12, slack,-
2019-05-31 15:18, flood,1.7
2019-05-31 18:48, slack,-
2019-05-31 21:00, ebb,-0.6
2019-05-31 23:18, slack,-
2019-06-01 02:48, flood,0.9
2019-06-01 05:06, slack,-
2019-06-01 09:12, ebb,-2.0
2019-06-01 12:42, slack,-
2019-06-01 16:00, flood,2.3
2019-06-01 19:48, slack,-
2019-06-01 21:54, ebb,-0.6
2019-06-02 00:24, slack,-
2019-06-02 03:18, flood,0.7
2019-06-02 05:12, slack,-
2019-06-02 09:30, ebb,-2.2
2019-06-02 13:12, slack,-
2019-06-02 16:42, flood,2.8
2019-06-02 20:42, slack,-
2019-06-02 22:54, ebb,-0.6
2019-06-03 01:24, slack,-
2019-06-03 03:48, flood,0.5
2019-06-03 05:30, slack,-
2019-06-03 09:48, ebb,-2.3
2019-06-03 13:48, slack,-
2019-06-03 17:18, flood,3.1
2019-06-03 21:36, slack,-
2019-06-03 23:48, ebb,-0.6
2019-06-04 02:18, slack,-
2019-06-04 04:24, flood,0.4
2019-06-04 05:54, slack,-
2019-06-04 10:12, ebb,-2.4
2019-06-04 14:24, slack,-
2019-06-04 18:00, flood,3.2
2019-06-04 22:18, slack,-
2019-06-05 00:36, ebb,-0.6
2019-06-05 03:00, slack,-
2019-06-05 05:00, flood,0.4
2019-06-05 06:30, slack,-
2019-06-05 10:48, ebb,-2.3
2019-06-05 15:06, slack,-
2019-06-05 18:42, flood,3.1
2019-06-05 23:00, slack,-
2019-06-06 01:18, ebb,-0.7
2019-06-06 03:42, slack,-
2019-06-06 05:42, flood,0.4
2019-06-06 07:18, slack,-
2019-06-06 11:30, ebb,-2.2
2019-06-06 15:48, slack,-
2019-06-06 19:30, flood,2.9
2019-06-06 23:36, slack,-
2019-06-07 02:00, ebb,-0.7
2019-06-07 04:36, slack,-
2019-06-07 06:30, flood,0.4
2019-06-07 08:06, slack,-
2019-06-07 12:18, ebb,-1.9
2019-06-07 16:36, slack,-
2019-06-07 20:12, flood,2.6
2019-06-08 00:18, slack,-
2019-06-08 02:48, ebb,-0.8
2019-06-08 05:36, slack,-
2019-06-08 07:24, flood,0.3
2019-06-08 09:00, slack,-
2019-06-08 13:06, ebb,-1.6
2019-06-08 17:18, slack,-
2019-06-08 21:06, flood,2.3
2019-06-09 01:00, slack,-
2019-06-09 03:42, ebb,-0.8
2019-06-09 06:54, slack,-
2019-06-09 08:42, flood,0.2
2019-06-09 10:12, slack,-
2019-06-09 14:12, ebb,-1.3
2019-06-09 18:06, slack,-
2019-06-09 22:06, flood,2.1
2019-06-10 01:42, slack,-
2019-06-10 04:48, ebb,-1.0
2019-06-10 08:30, slack,-
2019-06-10 10:18, flood,0.3
2019-06-10 11:54, slack,-
2019-06-10 15:42, ebb,-0.9
2019-06-10 19:00, slack,-
2019-06-10 23:00, flood,1.8
2019-06-11 02:24, slack,-
2019-06-11 05:42, ebb,-1.2
2019-06-11 09:36, slack,-
2019-06-11 11:48, flood,0.6
2019-06-11 14:12, slack,-
2019-06-11 17:24, ebb,-0.7
2019-06-11 20:00, slack,-
2019-06-11 23:54, flood,1.5
2019-06-12 03:06, slack,-
2019-06-12 06:30, ebb,-1.4
2019-06-12 10:24, slack,-
2019-06-12 13:06, flood,1.0
2019-06-12 16:24, slack,-
2019-06-12 18:54, ebb,-0.5
2019-06-12 21:18, slack,-
2019-06-13 00:54, flood,1.2
2019-06-13 03:36, slack,-
2019-06-13 07:18, ebb,-1.7
2019-06-13 11:00, slack,-
2019-06-13 14:12, flood,1.7
2019-06-13 18:00, slack,-
2019-06-13 20:18, ebb,-0.5
2019-06-13 22:54, slack,-
2019-06-14 01:54, flood,0.9
2019-06-14 04:06, slack,-
2019-06-14 08:00, ebb,-1.9
2019-06-14 11:42, slack,-
2019-06-14 15:00, flood,2.3
2019-06-14 19:12, slack,-
2019-06-14 21:30, ebb,-0.6
2019-06-15 00:48, slack,-
2019-06-15 02:48, flood,0.6
2019-06-15 04:24, slack,-
2019-06-15 08:36, ebb,-2.0
2019-06-15 12:18, slack,-
2019-06-15 15:48, flood,2.8
2019-06-15 20:12, slack,-
2019-06-15 22:36, ebb,-0.7
2019-06-16 02:12, slack,-
2019-06-16 03:36, flood,0.3
2019-06-16 04:48, slack,-
2019-06-16 09:12, ebb,-2.1
2019-06-16 12:54, slack,-
2019-06-16 16:30, flood,3.1
2019-06-16 21:00, slack,-
2019-06-16 23:48, ebb,-0.8
2019-06-17 03:30, slack,-
2019-06-17 04:18, flood,0.1
2019-06-17 05:00, slack,-
2019-06-17 09:42, ebb,-2.1
2019-06-17 13:30, slack,-
2019-06-17 17:12, flood,3.2
2019-06-17 21:42, slack,-
2019-06-18 00:24, ebb,-0.8
2019-06-18 04:54, slack,-
2019-06-18 10:18, ebb,-2.0
2019-06-18 14:06, slack,-
2019-06-18 17:54, flood,3.1
2019-06-18 22:24, slack,-
2019-06-19 01:00, ebb,-0.8
2019-06-19 05:36, slack,-
2019-06-19 11:00, ebb,-1.8
2019-06-19 14:42, slack,-
2019-06-19 18:30, flood,2.9
2019-06-19 23:00, slack,-
2019-06-20 01:30, ebb,-0.8
2019-06-20 06:12, slack,-
2019-06-20 11:36, ebb,-1.6
2019-06-20 15:18, slack,-
2019-06-20 19:12, flood,2.6
2019-06-20 23:36, slack,-
2019-06-21 02:06, ebb,-0.8
2019-06-21 06:42, ebb,-0.1
2019-06-21 12:12, ebb,-1.4
2019-06-21 15:54, slack,-
2019-06-21 19:48, flood,2.4
2019-06-22 00:18, slack,-
2019-06-22 02:54, ebb,-0.8
2019-06-22 07:18, ebb,-0.2
2019-06-22 12:48, ebb,-1.2
2019-06-22 16:30, slack,-
2019-06-22 20:36, flood,2.2
2019-06-23 01:00, slack,-
2019-06-23 03:48, ebb,-0.8
2019-06-23 08:06, ebb,-0.3
2019-06-23 13:18, ebb,-1.1
2019-06-23 17:00, slack,-
2019-06-23 21:18, flood,2.0
2019-06-24 01:42, slack,-
2019-06-24 04:42, ebb,-0.9
2019-06-24 09:48, ebb,-0.4
2019-06-24 14:12, ebb,-0.9
2019-06-24 17:36, slack,-
2019-06-24 22:06, flood,1.8
2019-06-25 02:24, slack,-
2019-06-25 05:30, ebb,-1.1
2019-06-25 11:06, ebb,-0.2
2019-06-25 15:30, ebb,-0.6
2019-06-25 18:18, slack,-
2019-06-25 22:48, flood,1.6
2019-06-26 02:54, slack,-
2019-06-26 06:18, ebb,-1.2
2019-06-26 10:54, slack,-
2019-06-26 12:24, flood,0.2
2019-06-26 14:18, slack,-
2019-06-26 17:06, ebb,-0.4
2019-06-26 19:06, slack,-
2019-06-26 23:30, flood,1.3
2019-06-27 03:06, slack,-
2019-06-27 06:54, ebb,-1.4
2019-06-27 10:48, slack,-
2019-06-27 13:24, flood,0.8
2019-06-27 16:42, slack,-
2019-06-27 18:30, ebb,-0.3
2019-06-27 20:06, slack,-
2019-06-28 00:12, flood,0.9
2019-06-28 03:18, slack,-
2019-06-28 07:30, ebb,-1.7
2019-06-28 11:06, slack,-
2019-06-28 14:12, flood,1.5
2019-06-28 18:12, slack,-
2019-06-28 19:48, ebb,-0.3
2019-06-28 21:18, slack,-
2019-06-29 00:54, flood,0.6
2019-06-29 03:18, slack,-
2019-06-29 08:00, ebb,-1.9
2019-06-29 11:30, slack,-
2019-06-29 14:54, flood,2.2
2019-06-29 19:18, slack,-
2019-06-29 20:54, ebb,-0.3
2019-06-29 22:36, slack,-
2019-06-30 01:42, flood,0.4
2019-06-30 03:30, slack,-
2019-06-30 08:24, ebb,-2.2
2019-06-30 12:00, slack,-
2019-06-30 15:36, flood,2.7
2019-06-30 20:00, slack,-
2019-06-30 21:42, ebb,-0.4
2019-07-01 00:00, slack,-
2019-07-01 02:24, flood,0.3
2019-07-01 04:00, slack,-
2019-07-01 08:48, ebb,-2.4
2019-07-01 12:42, slack,-
2019-07-01 16:18, flood,3.1
2019-07-01 20:36, slack,-
2019-07-01 22:30, ebb,-0.5
2019-07-02 01:00, slack,-
2019-07-02 03:12, flood,0.4
2019-07-02 04:42, slack,-
2019-07-02 09:18, ebb,-2.5
2019-07-02 13:24, slack,-
2019-07-02 16:54, flood,3.3
2019-07-02 21:12, slack,-
2019-07-02 23:24, ebb,-0.6
2019-07-03 01:48, slack,-
2019-07-03 04:00, flood,0.5
2019-07-03 05:36, slack,-
2019-07-03 09:54, ebb,-2.5
2019-07-03 14:06, slack,-
2019-07-03 17:36, flood,3.3
2019-07-03 21:42, slack,-
2019-07-04 00:06, ebb,-0.7
2019-07-04 02:30, slack,-
2019-07-04 04:48, flood,0.6
2019-07-04 06:30, slack,-
2019-07-04 10:36, ebb,-2.4
2019-07-04 14:48, slack,-
2019-07-04 18:18, flood,3.2
2019-07-04 22:18, slack,-
2019-07-05 00:48, ebb,-0.8
2019-07-05 03:18, slack,-
2019-07-05 05:36, flood,0.6
2019-07-05 07:24, slack,-
2019-07-05 11:24, ebb,-2.2
2019-07-05 15:30, slack,-
2019-07-05 19:06, flood,3.0
2019-07-05 22:54, slack,-
2019-07-06 01:30, ebb,-0.9
2019-07-06 04:12, slack,-
2019-07-06 06:30, flood,0.6
2019-07-06 08:18, slack,-
2019-07-06 12:18, ebb,-2.0
2019-07-06 16:12, slack,-
2019-07-06 19:48, flood,2.7
2019-07-06 23:36, slack,-
2019-07-07 02:24, ebb,-1.0
2019-07-07 05:18, slack,-
2019-07-07 07:30, flood,0.6
2019-07-07 09:24, slack,-
2019-07-07 13:12, ebb,-1.6
2019-07-07 16:54, slack,-
2019-07-07 20:36, flood,2.4
2019-07-08 00:18, slack,-
2019-07-08 03:18, ebb,-1.1
2019-07-08 06:30, slack,-
2019-07-08 08:48, flood,0.6
2019-07-08 10:42, slack,-
2019-07-08 14:18, ebb,-1.2
2019-07-08 17:42, slack,-
2019-07-08 21:30, flood,2.0
2019-07-09 01:00, slack,-
2019-07-09 04:12, ebb,-1.3
2019-07-09 07:48, slack,-
2019-07-09 10:12, flood,0.7
2019-07-09 12:36, slack,-
2019-07-09 15:48, ebb,-0.8
2019-07-09 18:36, slack,-
2019-07-09 22:30, flood,1.6
2019-07-10 01:36, slack,-
2019-07-10 05:06, ebb,-1.4
2019-07-10 08:48, slack,-
2019-07-10 11:36, flood,1.1
2019-07-10 14:54, slack,-
2019-07-10 17:24, ebb,-0.5
2019-07-10 19:36, slack,-
2019-07-10 23:24, flood,1.1
2019-07-11 02:06, slack,-
2019-07-11 06:00, ebb,-1.6
2019-07-11 09:42, slack,-
2019-07-11 12:54, flood,1.6
2019-07-11 17:06, slack,-
2019-07-11 19:00, ebb,-0.3
2019-07-11 21:30, slack,-
2019-07-12 00:24, flood,0.6
2019-07-12 02:30, slack,-
2019-07-12 06:42, ebb,-1.8
2019-07-12 10:24, slack,-
2019-07-12 13:54, flood,2.1
2019-07-12 18:36, slack,-
2019-07-12 20:36, ebb,-0.4
2019-07-13 00:12, slack,-
2019-07-13 01:30, flood,0.2
2019-07-13 02:42, slack,-
2019-07-13 07:30, ebb,-1.9
2019-07-13 11:06, slack,-
2019-07-13 14:48, flood,2.6
2019-07-13 19:36, slack,-
2019-07-13 22:54, ebb,-0.5
2019-07-14 02:30, slack,-
2019-07-14 08:12, ebb,-1.9
2019-07-14 11:54, slack,-
2019-07-14 15:30, flood,2.9
2019-07-14 20:18, slack,-
2019-07-15 00:00, ebb,-0.7
2019-07-15 03:18, slack,-
2019-07-15 08:54, ebb,-1.9
2019-07-15 12:36, slack,-
2019-07-15 16:12, flood,2.9
2019-07-15 20:54, slack,-
2019-07-16 00:24, ebb,-0.7
2019-07-16 04:00, slack,-
2019-07-16 09:30, ebb,-1.9
2019-07-16 13:18, slack,-
2019-07-16 16:54, flood,2.9
2019-07-16 21:30, slack,-
2019-07-17 00:12, ebb,-0.7
2019-07-17 04:18, slack,-
2019-07-17 10:12, ebb,-1.8
2019-07-17 13:54, slack,-
2019-07-17 17:30, flood,2.8
2019-07-17 21:54, slack,-
2019-07-18 00:30, ebb,-0.7
2019-07-18 04:24, slack,-
2019-07-18 06:00, slack,-
2019-07-18 10:48, ebb,-1.7
2019-07-18 14:24, slack,-
2019-07-18 18:06, flood,2.6
2019-07-18 22:30, slack,-
2019-07-19 01:00, ebb,-0.8
2019-07-19 04:54, slack,-
2019-07-19 05:48, flood,0.1
2019-07-19 06:36, slack,-
2019-07-19 11:24, ebb,-1.6
2019-07-19 15:00, slack,-
2019-07-19 18:42, flood,2.5
2019-07-19 23:00, slack,-
2019-07-20 01:42, ebb,-0.8
2019-07-20 05:42, slack,-
2019-07-20 07:06, slack,-
2019-07-20 11:54, ebb,-1.5
2019-07-20 15:24, slack,-
2019-07-20 19:18, flood,2.3
2019-07-20 23:36, slack,-
2019-07-21 02:24, ebb,-0.9
2019-07-21 07:06, slack,-
2019-07-21 12:24, ebb,-1.3
2019-07-21 15:54, slack,-
2019-07-21 19:54, flood,2.2
2019-07-22 00:12, slack,-
2019-07-22 03:12, ebb,-1.0
2019-07-22 08:00, slack,-
2019-07-22 13:06, ebb,-1.1
2019-07-22 16:30, slack,-
2019-07-22 20:30, flood,2.0
2019-07-23 00:48, slack,-
2019-07-23 04:00, ebb,-1.1
2019-07-23 09:18, slack,-
2019-07-23 13:48, ebb,-0.8
2019-07-23 17:00, slack,-
2019-07-23 21:06, flood,1.7
2019-07-24 01:06, slack,-
2019-07-24 04:48, ebb,-1.2
2019-07-24 08:54, slack,-
2019-07-24 10:36, flood,0.3
2019-07-24 12:24, slack,-
2019-07-24 15:12, ebb,-0.5
2019-07-24 17:36, slack,-
2019-07-24 21:36, flood,1.3
2019-07-25 01:18, slack,-
2019-07-25 05:24, ebb,-1.3
2019-07-25 09:12, slack,-
2019-07-25 11:48, flood,0.7
2019-07-25 15:12, slack,-
2019-07-25 16:48, ebb,-0.2
2019-07-25 18:12, slack,-
2019-07-25 21:54, flood,0.9
2019-07-26 01:18, slack,-
2019-07-26 06:00, ebb,-1.5
2019-07-26 09:36, slack,-
2019-07-26 12:48, flood,1.3
2019-07-26 17:36, slack,-
2019-07-26 19:00, slack,-
2019-07-26 22:06, flood,0.6
2019-07-27 01:18, slack,-
2019-07-27 06:36, ebb,-1.7
2019-07-27 10:12, slack,-
2019-07-27 13:36, flood,1.9
2019-07-27 18:48, slack,-
2019-07-27 20:24, slack,-
2019-07-27 22:48, flood,0.3
2019-07-28 01:30, slack,-
2019-07-28 07:12, ebb,-1.9
2019-07-28 10:48, slack,-
2019-07-28 14:24, flood,2.4
2019-07-28 19:18, slack,-
2019-07-28 20:36, ebb,-0.2
2019-07-28 22:00, slack,-
2019-07-28 23:42, flood,0.2
2019-07-29 02:12, slack,-
2019-07-29 07:42, ebb,-2.1
2019-07-29 11:30, slack,-
2019-07-29 15:06, flood,2.7
2019-07-29 19:42, slack,-
2019-07-29 21:18, ebb,-0.3
2019-07-29 23:18, slack,-
2019-07-30 01:54, flood,0.2
2019-07-30 03:24, slack,-
2019-07-30 08:18, ebb,-2.3
2019-07-30 12:18, slack,-
2019-07-30 15:48, flood,3.0
2019-07-30 20:06, slack,-
2019-07-30 22:00, ebb,-0.5
2019-07-31 00:24, slack,-
2019-07-31 03:00, flood,0.5
2019-07-31 04:36, slack,-
2019-07-31 09:00, ebb,-2.4
2019-07-31 13:00, slack,-
2019-07-31 16:30, flood,3.1
2019-07-31 20:30, slack,-
2019-07-31 22:42, ebb,-0.7
2019-08-01 01:12, slack,-
2019-08-01 03:54, flood,0.7
2019-08-01 05:42, slack,-
2019-08-01 09:42, ebb,-2.4
2019-08-01 13:42, slack,-
2019-08-01 17:12, flood,3.1
2019-08-01 21:00, slack,-
2019-08-01 23:24, ebb,-0.9
2019-08-02 02:06, slack,-
2019-08-02 04:42, flood,0.9
2019-08-02 06:36, slack,-
2019-08-02 10:30, ebb,-2.4
2019-08-02 14:30, slack,-
2019-08-02 17:54, flood,3.1
2019-08-02 21:36, slack,-
2019-08-03 00:12, ebb,-1.0
2019-08-03 03:00, slack,-
2019-08-03 05:36, flood,1.0
2019-08-03 07:36, slack,-
2019-08-03 11:24, ebb,-2.2
2019-08-03 15:12, slack,-
2019-08-03 18:36, flood,2.9
2019-08-03 22:12, slack,-
2019-08-04 01:00, ebb,-1.2
2019-08-04 03:54, slack,-
2019-08-04 06:30, flood,1.0
2019-08-04 08:36, slack,-
2019-08-04 12:24, ebb,-2.0
2019-08-04 15:54, slack,-
2019-08-04 19:24, flood,2.6
2019-08-04 22:54, slack,-
2019-08-05 01:54, ebb,-1.3
2019-08-05 04:54, slack,-
2019-08-05 07:30, flood,1.1
2019-08-05 09:48, slack,-
2019-08-05 13:18, ebb,-1.6
2019-08-05 16:42, slack,-
2019-08-05 20:12, flood,2.2
2019-08-05 23:30, slack,-
2019-08-06 02:42, ebb,-1.4
2019-08-06 05:54, slack,-
2019-08-06 08:36, flood,1.1
2019-08-06 11:18, slack,-
2019-08-06 14:30, ebb,-1.1
2019-08-06 17:30, slack,-
2019-08-06 21:00, flood,1.6
2019-08-07 00:00, slack,-
2019-08-07 03:30, ebb,-1.5
2019-08-07 06:54, slack,-
2019-08-07 10:00, flood,1.3
2019-08-07 13:12, slack,-
2019-08-07 16:00, ebb,-0.7
2019-08-07 18:30, slack,-
2019-08-07 21:54, flood,1.0
2019-08-08 00:30, slack,-
2019-08-08 04:24, ebb,-1.6
2019-08-08 07:54, slack,-
2019-08-08 11:12, flood,1.7
2019-08-08 15:24, slack,-
2019-08-08 17:30, ebb,-0.4
2019-08-08 20:12, slack,-
2019-08-08 22:54, flood,0.4
2019-08-09 00:42, slack,-
2019-08-09 05:12, ebb,-1.6
2019-08-09 08:48, slack,-
2019-08-09 12:24, flood,2.0
